TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,NO2,Ozone,CO,RH,WS,WD,SR,RF,AT
2026-02-07 01:00:00,64.18,100.15,28.51,49.28,51.02,0.63,0.55,47.47,0.93,284.24,0.0,0.0,25.58
2026-02-07 02:00:00,64.07,99.96,28.5,49.15,54.95,0.75,0.61,51.58,0.92,285.27,0.0,0.0,24.91
2026-02-07 03:00:00,63.95,99.76,28.5,49.03,49.3,0.92,0.72,56.85,0.77,291.17,0.0,0.0,24.37
2026-02-07 04:00:00,63.84,99.56,28.5,48.9,44.89,1.39,0.86,61.17,0.76,288.2,0.0,0.0,24.06
2026-02-07 05:00:00,63.72,99.36,28.49,48.77,34.28,1.15,1.01,63.16,0.38,286.76,0.0,0.0,23.91
2026-02-07 06:00:00,63.61,99.16,28.49,48.65,34.89,0.76,1.07,62.46,0.54,282.62,0.0,0.0,23.75
2026-02-07 07:00:00,63.5,98.97,28.48,48.52,37.31,0.76,1.09,59.91,0.83,292.44,8.8,0.0,23.83
2026-02-07 08:00:00,63.38,98.77,28.48,48.4,40.98,0.75,0.78,51.44,0.5,165.55,106.03,0.0,26.95
2026-02-07 09:00:00,63.27,98.57,28.47,48.27,57.73,4.57,0.74,39.53,1.29,98.61,251.93,0.0,29.76
2026-02-07 10:00:00,63.15,98.37,28.47,48.14,45.48,16.21,0.61,33.25,0.91,106.14,381.4,0.0,32.41
2026-02-07 11:00:00,63.04,98.18,28.46,48.02,29.18,33.01,0.51,27.2,1.02,119.9,478.77,0.0,34.14
2026-02-07 12:00:00,62.92,97.98,28.46,47.89,8.88,63.65,0.34,33.51,0.8,180.82,520.47,0.0,34.73
2026-02-07 16:00:00,62.46,97.19,28.44,47.39,2.17,69.95,0.36,42.51,1.35,281.2,79.33,0.0,30.9
2026-02-07 17:00:00,62.35,96.99,28.43,47.26,1.35,55.71,0.3,46.86,1.06,284.02,22.0,0.0,30.03
2026-02-07 18:00:00,62.23,96.79,28.43,47.13,2.23,44.0,0.25,43.83,0.95,271.46,0.0,0.0,28.92
2026-02-07 21:00:00,79.54,126.09,27.26,46.65,31.46,8.21,0.27,39.15,0.92,270.99,0.0,0.0,27.11
2026-02-07 22:00:00,96.55,152.31,26.58,48.28,57.16,0.9,0.38,42.05,0.91,264.46,0.0,0.0,26.55
2026-02-07 23:00:00,79.52,125.44,26.31,46.6,50.79,1.05,0.51,47.6,0.98,274.18,0.0,0.0,25.77
2026-02-08 00:00:00,83.69,133.88,25.81,50.24,53.89,1.12,0.66,51.79,0.98,275.13,0.0,0.0,25.23
2026-02-08 01:00:00,82.65,131.37,24.83,55.68,67.42,1.56,1.08,56.6,0.88,282.3,0.0,0.0,24.76
2026-02-08 02:00:00,81.31,128.97,24.32,58.34,63.64,1.55,1.45,61.19,0.93,288.65,0.0,0.0,24.44
2026-02-08 03:00:00,81.72,130.12,23.87,58.47,58.72,1.2,1.62,57.31,0.86,294.34,0.0,0.0,24.45
2026-02-08 04:00:00,77.78,123.03,23.73,58.82,51.71,1.17,1.6,55.58,0.83,285.24,0.0,0.0,24.21
2026-02-08 06:00:00,82.55,131.79,23.36,61.68,3.13,0.55,1.45,55.79,0.73,213.61,0.0,0.0,23.72
2026-02-08 07:00:00,111.38,179.88,23.49,63.63,0.21,0.88,1.38,51.04,0.96,108.04,10.47,0.0,25.02
2026-02-09 00:00:00,81.81,129.28,25.25,53.58,47.26,0.69,0.61,49.69,0.97,270.93,0.0,0.0,25.64
2026-02-09 01:00:00,75.97,119.62,24.71,55.8,51.05,0.76,0.8,53.14,0.98,279.55,0.0,0.0,24.94
2026-02-09 02:00:00,69.4,107.67,24.21,57.26,48.88,0.72,1.02,55.6,0.82,291.27,0.0,0.0,24.52
2026-02-09 03:00:00,68.44,105.06,23.98,58.79,48.39,0.69,1.09,57.54,0.94,288.58,0.0,0.0,24.23
2026-02-09 04:00:00,58.41,90.52,23.72,55.71,45.57,0.62,1.11,58.52,0.92,299.27,0.0,0.0,24.05
2026-02-09 05:00:00,65.57,100.95,23.32,58.8,44.98,0.64,1.13,58.59,0.84,308.47,0.0,0.0,24.13
2026-02-09 06:00:00,89.52,139.01,23.07,58.68,42.11,0.51,1.11,62.98,0.82,154.13,0.0,0.0,23.75
2026-02-09 07:00:00,130.5,208.1,23.22,58.17,37.78,0.84,1.15,61.68,0.72,306.06,9.12,0.0,23.95
2026-02-09 08:00:00,147.89,238.5,24.68,56.38,48.8,1.14,0.9,50.87,0.64,127.66,110.8,0.0,27.11
2026-02-09 09:00:00,92.34,147.79,26.8,50.65,68.85,4.76,0.92,38.45,1.13,101.74,253.93,0.0,30.37
2026-02-09 10:00:00,75.38,121.83,28.59,44.52,44.97,23.29,0.81,33.15,0.82,156.12,363.68,0.0,32.5
2026-02-09 11:00:00,66.88,106.37,29.91,42.39,6.07,63.99,0.66,37.64,1.44,141.89,464.68,0.0,32.27
2026-02-09 14:00:00,68.71,108.13,31.51,48.19,8.77,67.65,0.32,43.7,1.23,259.03,438.02,0.0,32.17
2026-02-09 15:00:00,70.64,111.52,30.93,49.68,13.17,65.37,0.16,51.3,1.35,284.06,286.1,0.0,30.91
2026-02-09 16:00:00,97.75,137.84,30.19,53.04,11.57,67.17,0.35,56.96,1.27,283.24,87.75,0.0,29.84
2026-02-09 17:00:00,74.18,116.77,28.8,60.22,15.69,58.92,0.27,67.81,1.43,280.36,24.22,0.0,28.53
2026-02-09 18:00:00,83.92,134.6,27.0,70.42,13.57,54.45,0.2,70.88,1.29,280.01,0.03,0.0,27.34
2026-02-09 19:00:00,86.9,138.93,26.16,73.24,14.61,48.75,0.19,71.03,1.04,277.09,0.0,0.0,26.7
2026-02-09 20:00:00,80.87,129.71,25.94,71.78,13.45,49.0,0.18,72.55,1.06,275.53,0.0,0.0,26.32
2026-02-09 21:00:00,83.19,133.33,25.49,75.31,12.33,48.3,0.16,71.81,1.01,276.15,0.0,0.0,26.02
2026-02-09 22:00:00,81.84,133.44,24.83,77.14,24.35,27.22,0.14,72.87,0.85,258.74,0.0,0.0,25.2
2026-02-09 23:00:00,73.99,117.51,24.72,67.81,53.91,0.52,0.19,73.03,0.88,255.84,0.0,0.0,24.81
2026-02-10 00:00:00,80.31,127.44,24.3,68.59,38.52,11.06,0.38,71.11,0.95,259.04,0.0,0.0,24.47
2026-02-10 01:00:00,75.49,121.45,23.95,69.44,25.44,15.49,0.41,72.61,0.91,248.32,0.0,0.0,24.28
2026-02-10 02:00:00,74.37,116.97,23.8,68.54,15.71,23.23,0.4,74.82,0.94,260.12,0.0,0.0,24.02
2026-02-10 03:00:00,74.8,119.9,23.74,67.76,8.82,28.72,0.36,81.29,0.85,263.54,0.0,0.0,23.88
2026-02-10 04:00:00,63.24,100.18,23.82,66.21,36.2,2.71,0.38,82.67,0.92,259.86,0.0,0.0,23.35
2026-02-10 05:00:00,58.03,89.89,23.75,61.44,45.51,0.42,0.35,73.99,0.93,273.47,0.0,0.0,23.16
2026-02-10 06:00:00,79.93,125.98,22.85,64.37,42.3,0.2,0.39,72.49,0.81,305.68,0.0,0.0,23.09
2026-02-10 07:00:00,103.82,165.36,22.73,65.34,40.56,0.54,0.56,66.2,0.69,152.13,9.4,0.0,23.76
2026-02-10 08:00:00,124.34,182.82,24.13,61.79,46.47,0.78,0.5,57.27,0.49,206.43,107.7,0.0,26.07
2026-02-10 09:00:00,73.28,115.4,25.83,56.29,59.33,8.43,0.5,45.83,0.6,252.21,241.82,0.0,28.77
2026-02-10 10:00:00,70.03,110.71,27.49,48.6,36.14,28.72,0.42,46.08,1.04,268.61,361.05,0.0,30.07
2026-02-10 11:00:00,67.64,106.33,28.58,46.86,30.29,27.88,0.33,48.72,1.16,275.14,463.5,0.0,30.82
2026-02-10 14:00:00,73.31,114.08,30.16,57.09,25.6,73.93,0.26,51.7,1.33,279.6,419.92,0.0,31.17
2026-02-10 15:00:00,74.35,116.29,30.02,55.23,13.53,86.86,0.2,53.49,1.44,278.18,267.95,0.0,30.41
2026-02-10 16:00:00,82.89,129.75,29.13,57.41,13.14,82.72,0.25,58.24,1.31,279.34,83.88,0.0,29.33
2026-02-10 17:00:00,77.31,119.92,28.0,58.71,12.3,78.61,0.19,61.73,1.55,277.46,25.17,0.0,28.25
2026-02-10 18:00:00,85.27,132.57,27.04,63.3,12.3,74.39,0.15,63.48,1.27,209.99,0.0,0.0,27.46
2026-02-10 19:00:00,89.3,137.77,26.28,70.4,12.71,64.64,0.17,68.58,1.05,276.98,0.0,0.0,26.71
2026-02-10 20:00:00,92.98,146.43,25.73,73.35,15.42,48.24,0.17,66.73,1.2,278.18,0.0,0.0,26.49
2026-02-10 21:00:00,96.94,154.04,25.6,69.98,36.16,20.82,0.21,65.33,0.95,264.29,0.0,0.0,25.65
2026-02-10 22:00:00,116.08,184.07,25.29,67.86,57.28,0.69,0.4,68.11,0.96,274.31,0.0,0.0,25.15
2026-02-10 23:00:00,113.41,180.84,24.84,67.04,51.41,0.31,0.57,72.09,0.95,270.6,0.0,0.0,24.79
2026-02-11 00:00:00,129.01,187.81,24.4,66.11,46.6,0.73,0.49,69.83,0.93,279.07,0.0,0.0,24.53
2026-02-11 01:00:00,133.68,195.53,23.94,68.2,43.69,0.33,0.54,70.27,0.94,276.62,0.0,0.0,24.26
2026-02-11 02:00:00,100.28,159.62,23.62,68.24,42.55,0.33,0.68,71.26,0.77,289.42,0.0,0.0,23.9
2026-02-11 03:00:00,153.59,210.98,23.37,69.76,38.31,0.28,0.79,71.97,0.84,291.53,0.0,0.0,23.67
2026-02-11 04:00:00,96.63,152.59,23.31,69.37,36.46,0.16,0.87,73.92,0.9,275.8,0.0,0.0,23.31
2026-02-11 05:00:00,145.3,196.12,23.01,69.03,36.17,0.12,0.98,73.38,0.92,304.09,0.0,0.0,23.3
2026-02-11 06:00:00,164.63,228.86,22.83,69.84,35.98,0.38,1.07,73.8,0.82,290.72,0.0,0.0,23.17
2026-02-11 07:00:00,228.21,318.9,22.8,70.09,34.81,0.62,1.19,71.65,0.82,295.28,6.03,0.0,23.46
2026-02-11 08:00:00,463.28,544.72,23.96,66.36,44.22,0.83,0.92,59.36,0.56,106.0,89.7,0.0,26.25
2026-02-11 09:00:00,790.76,843.34,26.05,57.45,62.66,3.69,0.85,45.82,0.27,119.71,224.0,0.0,29.33
2026-02-11 10:00:00,74.26,114.68,28.55,48.4,54.39,23.94,0.64,35.86,0.51,79.77,356.45,0.0,32.25
2026-02-11 11:00:00,639.18,669.4,30.39,42.5,45.04,39.01,0.49,29.67,0.62,88.78,467.85,0.0,34.47
2026-02-11 12:00:00,366.82,400.94,31.45,39.25,21.95,67.11,0.42,35.81,0.8,305.49,513.5,0.0,34.44
2026-02-11 13:00:00,1188.5,1214.26,30.84,49.02,7.09,72.92,0.32,44.66,1.36,283.57,487.95,0.0,32.74
2026-02-11 14:00:00,3342.08,3347.08,31.22,53.89,3.67,75.84,0.2,49.23,1.41,276.72,396.05,0.0,32.09
2026-02-11 15:00:00,2441.15,2453.91,31.04,52.41,1.73,73.03,0.02,49.22,1.4,283.15,229.83,0.0,31.27
2026-02-11 16:00:00,151.26,185.16,30.35,52.46,0.68,79.77,0.3,52.29,1.52,276.64,83.42,0.0,30.7
2026-02-11 17:00:00,394.19,426.07,29.8,56.74,7.32,64.51,0.29,59.21,1.21,273.44,28.88,0.0,29.59
2026-02-11 18:00:00,79.05,119.81,28.42,63.62,3.66,57.37,0.25,63.7,1.25,275.84,0.03,0.0,28.19
2026-02-11 19:00:00,79.43,121.56,27.28,70.35,8.14,43.23,0.26,70.19,0.72,264.13,0.0,0.0,27.12
2026-02-11 20:00:00,91.68,142.16,26.6,74.92,21.38,34.01,0.28,72.41,0.93,278.79,0.0,0.0,26.69
2026-02-11 21:00:00,104.45,165.84,26.15,75.82,22.3,27.79,0.32,73.51,0.95,262.38,0.0,0.0,26.22
2026-02-11 22:00:00,125.54,202.71,25.95,75.34,43.26,3.64,0.43,76.62,0.79,267.33,0.0,0.0,25.72
2026-02-11 23:00:00,105.88,168.86,25.62,76.65,37.98,7.51,0.59,76.11,0.85,280.75,0.0,0.0,25.79
2026-02-12 00:00:00,98.22,156.16,25.39,74.96,33.23,7.08,0.5,75.02,0.95,262.61,0.0,0.0,25.4
2026-02-12 01:00:00,95.9,151.57,24.91,74.94,35.97,0.06,0.58,76.51,1.04,279.46,0.0,0.0,25.29
2026-02-12 02:00:00,88.84,139.45,24.57,73.88,36.66,0.43,0.64,76.27,0.54,271.85,0.0,0.0,25.28
2026-02-12 03:00:00,86.81,135.13,24.35,74.2,36.47,0.41,0.66,81.31,0.96,180.36,0.0,0.0,25.02
2026-02-12 04:00:00,83.01,129.38,24.02,74.4,41.48,0.08,0.71,72.34,0.3,177.53,0.0,0.0,25.11
2026-02-12 05:00:00,90.41,141.86,23.7,75.92,39.66,0.29,0.82,74.2,0.49,270.97,0.0,0.0,24.31
2026-02-12 06:00:00,95.35,150.81,23.62,76.78,35.64,0.15,0.82,75.57,0.85,284.16,0.0,0.0,23.89
2026-02-12 07:00:00,134.18,217.18,23.54,77.99,33.11,1.64,0.92,75.19,0.95,280.26,12.35,0.0,24.12
2026-02-12 08:00:00,155.46,256.58,24.85,71.5,49.06,0.72,0.74,61.81,0.76,169.38,123.5,0.0,27.5
2026-02-12 09:00:00,155.56,262.37,26.55,68.32,68.99,4.58,0.83,46.75,1.1,97.66,265.03,0.0,30.94
2026-02-12 10:00:00,233.57,269.26,27.71,55.56,65.56,20.23,0.7,35.04,0.6,175.75,394.07,0.0,33.38
2026-02-12 11:00:00,420.57,453.12,28.71,50.2,44.13,46.01,0.56,31.16,0.84,201.98,489.2,0.0,34.38
2026-02-12 12:00:00,1953.82,1972.06,29.65,49.83,33.09,80.29,0.42,35.71,1.0,241.05,528.52,0.0,34.57
2026-02-12 13:00:00,3339.9,3345.9,30.02,51.0,21.86,73.88,0.28,37.77,1.27,257.8,518.33,0.0,33.67
2026-02-12 14:00:00,3196.71,3203.43,30.61,50.12,17.35,78.39,0.13,43.69,1.37,261.62,447.18,0.0,32.75
2026-02-12 15:00:00,3154.12,3160.92,30.33,53.69,15.61,80.33,0.04,50.94,1.33,261.32,243.75,0.0,31.42
2026-02-12 16:00:00,1305.13,1333.25,29.78,58.48,14.91,90.35,0.35,57.17,1.22,261.81,86.83,0.0,30.52
2026-02-12 17:00:00,78.06,121.47,29.1,61.39,17.63,91.59,0.31,63.8,1.17,271.72,25.3,0.0,29.47
2026-02-12 18:00:00,151.87,194.38,29.15,61.1,18.06,80.09,0.27,66.14,1.19,276.01,0.0,0.0,28.6
2026-02-12 19:00:00,225.69,267.29,29.2,60.81,15.46,71.7,0.27,64.13,0.93,279.68,0.0,0.0,27.98
2026-02-12 20:00:00,299.51,340.2,29.26,60.53,29.12,47.8,0.33,63.72,0.82,248.17,0.0,0.0,27.17
2026-02-12 21:00:00,373.32,413.11,29.31,60.24,69.34,0.87,0.43,62.45,0.85,235.24,0.0,0.0,27.03
2026-02-12 22:00:00,447.14,486.02,29.36,59.95,61.45,0.17,0.65,63.42,0.81,288.08,0.0,0.0,26.63
2026-02-12 23:00:00,520.96,558.93,29.41,59.66,57.37,0.15,0.86,64.38,1.02,280.31,0.0,0.0,26.23
2026-02-13 00:00:00,594.77,631.84,29.46,59.37,62.45,0.15,0.77,65.96,0.92,287.06,0.0,0.0,25.87
2026-02-13 01:00:00,668.59,704.75,29.51,59.08,58.04,0.09,0.86,66.72,0.96,283.47,0.0,0.0,25.51
2026-02-13 02:00:00,742.41,777.66,29.56,58.79,55.0,0.22,0.9,68.17,0.94,287.06,0.0,0.0,25.17
2026-02-13 03:00:00,816.23,850.57,29.61,58.51,35.1,0.06,0.93,69.92,0.92,273.72,0.0,0.0,24.7
2026-02-13 04:00:00,890.04,923.48,29.66,58.22,37.89,0.17,0.95,68.71,0.81,302.56,0.0,0.0,24.47
2026-02-13 05:00:00,963.86,996.39,29.72,57.93,46.45,0.29,0.95,67.56,0.94,282.52,0.0,0.0,24.16
2026-02-13 06:00:00,1037.68,1069.3,29.77,57.64,54.21,0.25,0.95,65.9,0.8,269.71,0.0,0.0,23.99
2026-02-13 07:00:00,1111.49,1142.21,29.82,57.35,59.12,0.61,0.96,64.97,0.94,279.26,11.17,0.0,24.19
2026-02-13 08:00:00,1185.31,1215.12,29.87,57.06,56.07,0.9,0.8,55.74,0.49,166.61,110.5,0.0,27.24
2026-02-13 09:00:00,1259.13,1288.03,29.92,56.78,32.48,9.23,0.72,43.09,0.93,114.22,246.3,0.0,30.28
2026-02-13 10:00:00,1332.94,1360.94,29.97,56.49,7.92,31.55,0.54,36.98,0.82,156.81,373.7,0.0,32.41
2026-02-13 11:00:00,1406.76,1433.85,30.02,56.2,3.0,55.98,0.43,32.72,0.7,164.03,473.42,0.0,34.65
2026-02-13 13:00:00,1554.39,1579.67,30.12,55.62,2.31,91.25,0.19,45.75,1.18,264.43,515.08,0.0,33.19
2026-02-13 15:00:00,1702.03,1725.49,30.23,55.05,4.81,85.55,0.0,50.29,1.37,278.67,227.3,0.0,31.25
2026-02-13 19:00:00,1997.3,2017.12,30.43,53.89,2.07,36.6,0.25,74.35,0.86,284.85,0.0,0.0,27.36
2026-02-13 21:00:00,2144.93,2162.94,30.53,53.31,17.82,0.83,0.39,65.57,0.84,251.0,0.0,0.0,26.23
2026-02-13 22:00:00,2218.75,2235.85,30.58,53.03,38.21,0.62,0.66,63.11,0.98,268.52,0.0,0.0,26.07
2026-02-13 23:00:00,2292.56,2308.76,30.63,52.74,59.09,0.49,0.94,61.27,0.99,279.54,0.0,0.0,25.98
2026-02-14 00:00:00,2366.38,2381.67,30.69,52.45,60.87,0.38,0.85,61.19,1.0,278.39,0.0,0.0,25.77
2026-02-14 01:00:00,2440.2,2454.58,30.74,52.16,58.73,0.55,1.03,62.76,0.95,283.93,0.0,0.0,25.45
2026-02-14 02:00:00,2514.01,2527.49,30.79,51.87,53.11,0.53,1.2,65.97,0.86,284.46,0.0,0.0,24.88
2026-02-14 03:00:00,2587.83,2600.4,30.84,51.58,53.69,0.59,1.28,67.53,0.9,294.51,0.0,0.0,24.46
2026-02-14 04:00:00,2661.65,2673.31,30.89,51.3,50.77,0.26,1.32,68.48,0.74,292.75,0.0,0.0,24.26
2026-02-14 05:00:00,2735.46,2746.22,30.94,51.01,36.54,0.45,1.31,68.85,0.65,277.56,0.0,0.0,24.14
2026-02-14 06:00:00,2809.28,2819.13,30.99,50.72,45.11,0.29,1.22,68.02,0.55,271.54,0.0,0.0,23.95
2026-02-14 07:00:00,2883.1,2892.04,31.04,50.43,49.61,0.78,1.23,67.27,0.82,263.61,11.12,0.0,24.15
2026-02-14 08:00:00,2956.92,2964.95,31.09,50.14,27.78,0.53,0.94,53.75,0.52,168.25,115.77,0.0,27.7
2026-02-14 09:00:00,3030.73,3037.86,31.15,49.85,4.48,8.55,0.79,42.44,0.75,137.89,256.5,0.0,31.18
2026-02-14 10:00:00,3104.55,3110.77,31.2,49.57,3.04,26.78,0.71,35.09,0.84,107.63,384.35,0.0,33.7
2026-02-14 11:00:00,3178.37,3183.68,31.25,49.28,2.01,52.41,0.63,30.49,0.97,120.5,472.7,0.0,35.3
2026-02-14 20:00:00,3349.25,3357.25,28.48,64.47,12.73,37.39,0.39,64.28,0.92,246.42,0.0,0.0,27.8
2026-02-14 21:00:00,3341.25,3346.25,28.48,57.3,21.44,1.44,0.59,54.88,0.75,265.51,0.0,0.0,28.05
2026-02-14 22:00:00,3334.5,3338.5,27.58,57.38,70.46,0.84,0.8,53.23,0.92,277.11,0.0,0.0,27.47
2026-02-14 23:00:00,3343.75,3349.0,26.88,58.98,60.23,0.79,1.08,59.77,0.98,287.89,0.0,0.0,26.79
2026-02-15 00:00:00,3371.75,3377.75,26.38,58.05,62.47,0.35,1.04,67.79,0.95,275.12,0.0,0.0,26.34
2026-02-15 01:00:00,3353.0,3358.0,25.9,58.15,56.82,0.09,1.29,73.04,1.0,278.73,0.0,0.0,25.89
2026-02-15 02:00:00,3361.75,3367.0,25.82,57.22,51.42,0.01,1.4,75.06,0.96,281.89,0.0,0.0,25.63
2026-02-15 03:00:00,3340.0,3347.25,25.48,58.8,49.48,0.01,1.57,76.07,0.94,287.93,0.0,0.0,25.29
2026-02-15 04:00:00,3345.0,3352.5,25.18,60.98,46.01,0.22,1.68,78.83,0.67,278.92,0.0,0.0,25.05
2026-02-15 07:00:00,1725.5,1758.75,25.05,65.65,38.4,0.29,1.83,99.5,0.64,281.52,7.45,0.0,25.11
2026-02-15 08:00:00,3360.0,3364.5,26.25,62.98,23.0,0.75,1.29,69.12,0.59,222.69,100.3,0.0,27.84
2026-02-15 09:00:00,3337.5,3341.75,27.9,56.22,8.97,3.73,1.05,47.02,0.58,240.92,237.5,0.0,31.32
2026-02-15 13:00:00,3377.75,3384.0,32.68,40.15,21.6,69.4,0.0,42.73,1.44,278.83,496.52,0.0,34.41
2026-02-15 14:00:00,3341.5,3349.0,32.75,44.58,13.37,70.25,0.0,42.59,1.46,277.54,404.95,0.0,34.06
2026-02-15 15:00:00,3354.75,3357.75,32.5,40.98,12.33,81.08,0.0,35.84,1.38,278.33,188.2,0.0,33.77
2026-02-15 16:00:00,3356.0,3359.75,32.08,39.78,13.43,69.7,0.23,34.42,1.3,278.04,75.1,0.0,33.25
2026-02-15 17:00:00,3328.75,3331.0,31.08,42.55,15.37,57.81,0.2,34.92,1.28,277.67,32.32,0.0,32.51
2026-02-15 18:00:00,57.25,89.0,30.2,44.35,19.96,52.12,0.18,37.85,1.1,264.13,1.73,0.0,30.76
2026-02-15 19:00:00,2506.75,2519.5,29.4,48.08,19.6,55.12,0.18,51.93,0.93,257.7,0.0,0.0,28.99
2026-02-15 20:00:00,3335.25,3340.25,28.38,52.32,25.46,48.76,0.22,61.02,0.69,246.31,0.0,0.0,27.64
2026-02-15 21:00:00,3366.0,3368.75,27.82,50.7,34.44,26.27,0.34,59.14,0.95,262.98,0.0,0.0,27.01
2026-02-15 22:00:00,3366.75,3370.75,26.92,53.2,44.35,9.29,0.44,59.32,0.83,273.18,0.0,0.0,26.55
2026-02-15 23:00:00,3369.5,3372.25,26.3,55.82,52.63,1.02,0.62,60.7,0.96,269.69,0.0,0.0,26.1
2026-02-16 00:00:00,3333.0,3338.75,26.32,51.3,46.48,0.61,0.6,58.5,0.83,278.12,0.0,0.0,25.91
2026-02-16 01:00:00,3358.5,3363.25,26.62,44.35,46.11,0.72,0.83,58.52,0.89,301.05,0.0,0.0,25.76
2026-02-16 02:00:00,3335.75,3340.5,26.05,46.2,45.69,0.96,1.0,59.43,0.86,310.13,0.0,0.0,25.32
2026-02-16 03:00:00,3352.75,3359.25,26.45,41.18,45.57,0.91,1.17,55.2,0.82,214.08,0.0,0.0,25.2
2026-02-16 04:00:00,3345.0,3350.0,26.4,41.05,48.09,1.06,1.19,53.85,0.6,315.6,0.0,0.0,25.02
2026-02-16 05:00:00,3327.75,3336.5,25.32,48.32,36.41,0.91,1.2,56.42,0.71,220.29,0.0,0.0,24.5
2026-02-16 06:00:00,3342.0,3345.5,24.8,52.38,43.65,1.34,1.24,55.92,0.35,242.79,0.0,0.0,24.58
2026-02-16 07:00:00,3331.75,3337.75,24.62,53.08,38.97,0.77,1.27,60.29,0.33,268.89,13.55,0.0,25.03
2026-02-16 08:00:00,3343.75,3346.75,25.52,53.3,48.45,0.94,0.88,48.44,0.36,147.37,119.47,0.0,27.88
2026-02-16 09:00:00,3330.0,3333.5,26.9,51.82,42.14,10.58,0.68,40.68,0.65,226.75,248.03,0.0,30.46
2026-02-16 10:00:00,3368.0,3373.75,28.35,48.05,45.75,26.35,0.46,35.64,0.79,186.75,358.47,0.0,32.44
2026-02-16 11:00:00,3344.75,3350.25,29.32,50.3,6.48,54.89,0.32,44.01,1.23,265.85,449.7,0.0,31.96
2026-02-16 12:00:00,3336.5,3340.0,30.25,53.82,0.41,54.17,0.18,50.54,1.34,280.9,492.3,0.0,31.48
2026-02-16 13:00:00,3347.5,3353.25,30.38,57.42,1.68,59.83,0.07,48.67,1.48,272.46,487.9,0.0,31.57
2026-02-16 14:00:00,3349.75,3356.75,30.08,54.7,12.63,59.23,0.0,52.82,1.35,279.96,414.5,0.0,31.39
2026-02-16 15:00:00,3343.0,3351.5,30.25,56.52,13.64,75.23,0.0,58.63,1.47,279.77,202.43,0.0,30.45
2026-02-16 16:00:00,3353.75,3356.75,29.45,55.68,18.58,85.15,0.21,55.79,1.51,277.3,78.12,0.0,29.51
2026-02-16 17:00:00,3356.0,3358.0,28.52,60.05,24.07,65.04,0.18,57.91,1.16,272.6,24.1,0.0,28.9
2026-02-16 18:00:00,3341.33,3343.67,27.63,60.5,28.55,50.78,0.14,51.14,1.02,272.0,0.07,0.0,28.06
2026-02-16 19:00:00,3340.0,3343.75,27.42,54.42,30.91,44.95,0.16,47.43,1.0,260.62,0.0,0.0,27.6
2026-02-16 20:00:00,3328.0,3335.25,27.18,53.0,40.33,28.13,0.2,41.01,0.91,245.34,0.0,0.0,27.0
2026-02-16 21:00:00,3354.5,3360.75,26.85,54.38,50.54,7.55,0.29,39.98,0.97,271.14,0.0,0.0,26.44
2026-02-16 22:00:00,3362.25,3367.75,26.15,57.25,56.76,1.71,0.53,44.45,1.0,276.8,0.0,0.0,26.19
2026-02-16 23:00:00,3350.25,3355.0,25.78,58.3,57.9,1.58,0.99,51.2,0.91,278.29,0.0,0.0,25.86
2026-02-17 00:00:00,3355.5,3364.25,25.28,62.78,51.98,1.73,0.99,55.77,0.96,273.69,0.0,0.0,25.56
2026-02-17 01:00:00,3349.0,3355.25,24.88,62.12,31.12,0.89,1.32,59.92,0.72,292.99,0.0,0.0,25.48
2026-02-17 02:00:00,3332.0,3338.25,24.55,63.22,28.8,9.14,1.31,71.71,0.58,256.47,0.0,0.0,25.64
2026-02-17 03:00:00,3333.5,3336.75,24.6,65.0,16.71,19.76,1.03,80.65,1.01,269.44,0.0,0.0,25.96
2026-02-17 04:00:00,883.25,912.25,24.58,72.3,11.81,28.77,0.71,79.26,0.96,267.46,0.0,0.0,25.59
2026-02-17 05:00:00,63.5,98.25,24.12,77.45,16.31,30.17,0.48,73.7,0.96,262.38,0.0,0.0,25.44
2026-02-17 06:00:00,61.25,91.0,24.05,78.35,21.46,22.62,0.37,77.65,0.76,248.31,0.0,0.0,25.09
2026-02-17 07:00:00,66.0,101.5,23.85,81.38,19.73,20.23,0.3,76.21,1.04,263.53,11.82,0.0,25.41
2026-02-17 08:00:00,79.5,124.75,24.58,80.15,27.23,19.36,0.37,66.86,0.96,269.0,109.7,0.0,26.98
2026-02-17 09:00:00,1701.5,1726.25,26.05,64.38,37.24,21.51,0.26,49.47,0.96,251.78,239.43,0.0,29.26
2026-02-17 10:00:00,3346.25,3350.25,27.25,56.68,26.82,32.3,0.14,45.21,1.21,276.81,361.02,0.0,30.48
2026-02-17 11:00:00,3324.25,3328.0,28.1,56.42,19.38,38.98,0.07,50.03,1.52,278.46,448.98,0.0,30.42
2026-02-17 12:00:00,3329.44,3333.75,28.42,57.92,14.95,45.21,0.03,52.23,1.39,285.15,485.93,0.0,30.67
2026-02-17 13:00:00,3334.62,3339.5,28.75,59.41,13.79,42.45,0.03,55.97,1.47,206.78,465.65,0.0,30.69
2026-02-17 14:00:00,3339.81,3345.25,29.08,60.91,13.59,50.98,0.0,59.69,1.51,275.58,405.78,0.0,30.06
2026-02-17 15:00:00,3345.0,3351.0,29.4,62.4,13.33,74.21,0.0,59.46,1.28,212.75,224.52,0.0,29.89
2026-02-17 16:00:00,1691.0,1706.5,27.9,66.15,12.9,63.94,0.18,66.23,1.26,279.06,84.33,0.0,28.77
